1,7512470.7020,4691667.7430,610.6140,shtylElektrike
4,7512479.0570,4691659.8800,610.5550,pusetFeekkal
7,7512475.7767,4691657.6410,611.6430,garazha
8,7512478.4430,4691655.9820,611.6430,garazha
9,7512481.4203,4691648.9054,611.6430,perdhese
14,7512476.0936,4691652.3717,611.6430,perdhese
15,7512476.7323,4691653.3531,611.6430,perdhesa_terasa
17,7512466.9843,4691644.1296,611.6430,perdhesa_terasa
26,7512476.7158,4691654.1561,618.0000,streha
27,7512466.6460,4691643.8510,617.3410,streha
28,7512469.7386,4691648.3621,617.2720,streha
29,7512471.9494,4691651.7595,618.9750,streha
30,7512471.0390,4691652.3520,618.9580,streha
31,7512471.4550,4691651.6140,617.4340,streha
32,7512472.8830,4691653.6640,617.2910,streha
33,7512475.3506,4691652.0582,619.0360,streha
34,7512470.5230,4691650.5500,620.3760,kulmi
42,7512482.0448,4691649.8960,611.6430,perdhesa_terasa
43,7512470.5350,4691641.8190,611.6430,perdhese
44,7512475.0858,4691638.8576,611.6430,perdhese
46,7512467.7524,4691645.3098,611.6430,perdhese
50,7512482.6408,4691650.3005,617.2470,streha
51,7512475.1850,4691638.4050,617.2230,streha
53,7512469.8060,4691648.8020,617.2390,streha
54,7512468.9100,4691648.8910,618.9310,streha
55,7512471.3001,4691643.0012,611.6430,perdhese
60,7512482.1630,4691652.1516,610.7630,kyqje_uji
