296,7516724.169,4692292.651,624.833,ob
297,7516727.378,4692234.052,624.859,ob
298,7516727.368,4692234.024,624.862,ob
299,7516707.714,4692378.78,625.889,ref
1010,7516740.81,4692237.794,624.662,ref
1011,7516709.22,4692406.946,625.689,ref
1012,7516704.36,4692436.094,626.101,asfalt
1013,7516704.349,4692436.092,626.111,asfalt
e0,7516723.428,4692300.544,624.806,
e1,7516722.952,4692304.174,624.952,
e2,7516720.06,4692330.718,625.229,
e3,7516719.866,4692346.181,625.392,
e4,7516712.978,4692371.535,625.591,
e5,7516710.766,4692379.034,625.912,
